KEYID,SECTOR,NSTR,TARA,GR1,GR2,GR3,GR4,GR5,GR6,GR7,GR8,XFILES,ANUL
40006998,F9400,020,,,1147322,,,1150173,1150173,1150173,1150173,,2018
40006998,F9400,010,,,1147322,,,1150173,1150173,1150173,1150173,,2018
38409358,F9400,010,,759271,,2174802,,2443885,2443885,2443885,2443885,,2018
38409358,F9400,030,344,96210,,,,96210,96210,96210,96210,,2018
38409358,F9400,030,276,663061,,2174802,,2347675,2347675,2347675,2347675,,2018
38409358,F9400,030,,759271,,2174802,,2443885,2443885,2443885,2443885,,2018
40212092,F9400,080,124,,,4005652,,4005652,4005652,4005652,4005652,,2018
40212092,F9400,080,250,,,378862,,378862,378862,378862,378862,,2018
40212092,F9400,080,642,,,5248,,5248,5248,5248,5248,,2018
40212092,F9400,080,616,973149,,9927633,,9325226,9325226,9325226,9325226,,2018
40212092,F9400,080,705,1275184,,347756,,1622940,1622940,1622940,1622940,,2018
40212092,F9400,080,792,53066,,1776395,,1825947,1825947,1825947,1825947,,2018
40212092,F9400,080,380,696013,,8092589,,8788602,8788602,8788602,8788602,,2018
40212092,F9400,080,,2997412,,31738394,,33156736,33156736,33156736,33156736,,2018
40212092,F9400,070,,2997412,,31738394,,33156736,33156736,33156736,33156736,,2018
40212092,F9400,030,642,63033,,92361,,155394,155394,155394,155394,,2018
40212092,F9400,030,380,21093,,851507,,845480,845480,845480,845480,,2018
40212092,F9400,030,124,273610,,1792013,,2065479,2065479,2065479,2065479,,2018
40212092,F9400,030,,357736,,2735881,,3066353,3066353,3066353,3066353,,2018
40212092,F9400,010,,357736,,2735881,,3066353,3066353,3066353,3066353,,2018
40212092,F9400,080,643,,,5350317,,5350317,5350317,5350317,5350317,,2018
40212092,F9400,080,276,,,1853942,,1853942,1853942,1853942,1853942,,2018
40006099,F9400,080,643,,,16666,,16666,16666,16666,16666,,2018
40006099,F9400,080,,,,16666,,16666,16666,16666,16666,,2018
40006099,F9400,070,,,,16666,,16666,16666,16666,16666,,2018
40006099,F9400,030,643,,,14952,,16666,16666,16666,16666,,2018
40006099,F9400,030,,,,14952,,16666,16666,16666,16666,,2018
40006099,F9400,020,642,,,25585,,25473,25473,25473,25473,,2018
40006099,F9400,020,643,,,210789,,209709,209709,209709,209709,,2018
40006099,F9400,020,,,,236374,,235182,235182,235182,235182,,2018
40006099,F9400,010,,,,251326,,251848,251848,251848,251848,,2018
40748292,F9400,080,348,,,17534113,,17534113,17534113,17534113,17534113,,2018
40748292,F9400,080,804,,,7445956,,7428479,7428479,7428479,7428479,,2018
40748292,F9400,080,792,153081,,,,,,,,,2018
40748292,F9400,080,642,11,,11450891,,11445890,11445890,11445890,11445890,,2018
40748292,F9400,080,643,38475,,2613137,,2649862,2649862,2649862,2649862,,2018
40748292,F9400,080,112,20520,,2348635,,2350383,2350383,2350383,2350383,,2018
40748292,F9400,080,,212087,,41392732,,41408727,41408727,41408727,41408727,,2018
40748292,F9400,070,,212087,,41392732,,41408727,41408727,41408727,41408727,,2018
40748292,F9400,030,348,,,8109788,,8059833,8059833,8059833,8059833,,2018
40748292,F9400,030,112,197379,,1061693,,1246485,1246485,1246485,1246485,,2018
40748292,F9400,030,643,159430,,2578386,,2355369,2355369,2355369,2355369,,2018
40748292,F9400,030,642,157124,,3994098,,4150193,4150193,4150193,4150193,,2018
40748292,F9400,030,276,13960,,,,13960,13960,13960,13960,,2018
40748292,F9400,030,804,2206500,,9439569,,9722192,9722192,9722192,9722192,,2018
40748292,F9400,030,,2734393,,25183534,,25548032,25548032,25548032,25548032,,2018
40748292,F9400,010,,2734393,,25183534,,25548032,25548032,25548032,25548032,,2018
41169449,F9400,020,643,,,146184,,,,,,,2018
41169449,F9400,020,,,,146184,,,,,,,2018
41169449,F9400,010,,,,146184,,,,,,,2018
40155942,F9400,070,,,,33876199,,33848269,33848269,33848269,33848269,,2018
40155942,F9400,030,410,153534,,627011,,770479,770479,770479,770479,,2018
40155942,F9400,030,804,,,482746,,483088,483088,483088,483088,,2018
40155942,F9400,030,643,,,130372,,115852,115852,115852,115852,,2018
40155942,F9400,030,616,,,64357,,64299,64299,64299,64299,,2018
40155942,F9400,030,705,,,35553,,35553,35553,35553,35553,,2018
40155942,F9400,030,156,525831,,10297518,,9693657,9693657,9693657,9693657,,2018
40155942,F9400,030,,679365,,11637557,,11162928,11162928,11162928,11162928,,2018
40155942,F9400,010,,679365,,11637557,,11162928,11162928,11162928,11162928,,2018
40006917,F9400,080,804,1176159,,5484467,,5649526,5649526,5649526,5649526,,2018
40006917,F9400,080,,1176159,,5484467,,5649526,5649526,5649526,5649526,,2018
40006917,F9400,070,,1176159,,5484467,,5649526,5649526,5649526,5649526,,2018
40890653,F9400,080,804,2318,,402983,,354926,354926,354926,354926,,2018
40890653,F9400,080,,2318,,402983,,354926,354926,354926,354926,,2018
40890653,F9400,070,,2318,,402983,,354926,354926,354926,354926,,2018
40890653,F9400,030,804,17004,55477,,,12568,12568,12568,12568,,2018
40890653,F9400,030,,17004,55477,,,12568,12568,12568,12568,,2018
40890653,F9400,010,,17004,55477,,,12568,12568,12568,12568,,2018
1324532,F9400,080,,229591,,,,226280,226280,226280,226280,,2018
1324532,F9400,070,,229591,,,,226280,226280,226280,226280,,2018
1324532,F9400,080,804,229591,,,,226280,226280,226280,226280,,2018
40155942,F9400,080,804,,,2059338,,2058737,2058737,2058737,2058737,,2018
40155942,F9400,080,643,,,362076,,363616,363616,363616,363616,,2018
40155942,F9400,080,616,,,133778,,133567,133567,133567,133567,,2018
40155942,F9400,080,705,,,145070,,143513,143513,143513,143513,,2018
40155942,F9400,080,156,,,22865459,,22788927,22788927,22788927,22788927,,2018
40155942,F9400,080,410,,,8310478,,8359909,8359909,8359909,8359909,,2018
40155942,F9400,080,,,,33876199,,33848269,33848269,33848269,33848269,,2018
40746867,F9400,080,300,,,586344,,586331,586331,586331,586331,,2018
40746867,F9400,080,100,,,763299,,763299,763299,763299,763299,,2018
40746867,F9400,080,,,,1349643,,1349630,1349630,1349630,1349630,,2018
40746867,F9400,070,,,,1349643,,1349630,1349630,1349630,1349630,,2018
15851318,F9400,030,804,161528,,,,161528,161528,161528,161528,,2018
15851318,F9400,030,,161528,,,,161528,161528,161528,161528,,2018
15851318,F9400,010,,161528,,,,161528,161528,161528,161528,,2018
40586180,F9400,070,,,,3551800,,3565142,3565142,3565142,3565142,,2018
40586180,F9400,080,616,,,3551800,,3565142,3565142,3565142,3565142,,2018
40586180,F9400,080,,,,3551800,,3565142,3565142,3565142,3565142,,2018
40086075,F9400,030,804,,1565,,,1442,1442,1442,1442,,2018
40086075,F9400,030,,,1565,,,1442,1442,1442,1442,,2018
40086075,F9400,020,642,31477,,,,29035,29035,29035,29035,,2018
40086075,F9400,020,,31477,,,,29035,29035,29035,29035,,2018
40086075,F9400,010,,31477,1565,,,30477,30477,30477,30477,,2018
2732316,F9400,090,616,,,94997,,,,,,,2018
2732316,F9400,090,642,135428,,,,,,,,,2018
2732316,F9400,070,,3349345,,7431735,,7627854,7627854,7627854,7627854,,2018
2732316,F9400,060,792,368455,,,,,,,,,2018
2732316,F9400,060,,368455,,,,,,,,,2018
2732316,F9400,030,616,300964,,,,164048,164048,164048,164048,,2018
2732316,F9400,030,804,95569,,,,95569,95569,95569,95569,,2018
2732316,F9400,030,642,53237,,,,53237,53237,53237,53237,,2018
2732316,F9400,030,,449770,,,,312854,312854,312854,312854,,2018
2732316,F9400,020,643,629940,,,,629940,629940,629940,629940,,2018
2732316,F9400,020,112,327165,,,,327165,327165,327165,327165,,2018
2732316,F9400,020,398,105611,,,,105611,105611,105611,105611,,2018
2732316,F9400,020,616,197164,,,,128296,128296,128296,128296,,2018
2732316,F9400,020,,1259880,,,,1191012,1191012,1191012,1191012,,2018
2732316,F9400,010,,2078105,,,,1503866,1503866,1503866,1503866,,2018
2732316,F9400,090,643,795479,,,,,,,,,2018
2732316,F9400,090,,930907,,94997,,,,,,,2018
2732316,F9400,080,804,1626278,,6773784,,7627854,7627854,7627854,7627854,,2018
2732316,F9400,080,642,313107,,,,,,,,,2018
2732316,F9400,080,643,479053,,562954,,,,,,,2018
2732316,F9400,080,,2418438,,7336738,,7627854,7627854,7627854,7627854,,2018
40586168,F9400,080,643,33516,,1215551,,1210908,1210908,1210908,1210908,,2018
40586168,F9400,080,,33516,,1215551,,1210908,1210908,1210908,1210908,,2018
40586168,F9400,070,,33516,,1215551,,1210908,1210908,1210908,1210908,,2018
40586168,F9400,020,643,88176,,,,6083,6083,6083,6083,,2018
40586168,F9400,020,,88176,,,,6083,6083,6083,6083,,2018
40586168,F9400,010,,88176,,,,6083,6083,6083,6083,,2018
40113843,F9400,080,112,,,2725654,,2725654,2725654,2725654,2725654,,2018
40113843,F9400,080,804,887605,,376030,,976933,976933,976933,976933,,2018
40113843,F9400,080,,887605,,3101684,,3702587,3702587,3702587,3702587,,2018
40113843,F9400,070,,887605,,3101684,,3702587,3702587,3702587,3702587,,2018
40113843,F9400,030,804,534087,,1402610,,1154832,1154832,1154832,1154832,,2018
40113843,F9400,030,,534087,,1402610,,1154832,1154832,1154832,1154832,,2018
40113843,F9400,010,,534087,,1402610,,1154832,1154832,1154832,1154832,,2018
41282140,F9400,080,036,,,339,,339,339,339,339,,2018
41282140,F9400,080,,,,339,,339,339,339,339,,2018
41282140,F9400,070,,,,339,,339,339,339,339,,2018
40694998,F9400,010,,,,100006,,100006,100006,100006,100006,,2018
40694998,F9400,020,092,,,100006,,100006,100006,100006,100006,,2018
40694998,F9400,020,,,,100006,,100006,100006,100006,100006,,2018
41167350,F9400,070,,,,262981,,261466,261466,261466,261466,,2018
41167350,F9400,080,860,,,262981,,261466,261466,261466,261466,,2018
41167350,F9400,080,,,,262981,,261466,261466,261466,261466,,2018
41195984,F9400,080,616,2059,,690780,,688377,688377,688377,688377,,2018
41195984,F9400,080,,2059,,690780,,688377,688377,688377,688377,,2018
41195984,F9400,070,,2059,,690780,,688377,688377,688377,688377,,2018
15846576,F9400,080,156,2329412,,8391383,,9361388,9361388,9361388,9361388,,2018
15846576,F9400,080,,2329412,,8391383,,9361388,9361388,9361388,9361388,,2018
15846576,F9400,070,,2329412,,8391383,,9361388,9361388,9361388,9361388,,2018
15846576,F9400,020,804,3812243,,12556814,,8859785,8859785,8859785,8859785,,2018
15846576,F9400,020,,3812243,,12556814,,8859785,8859785,8859785,8859785,,2018
15846576,F9400,010,,3812243,,12556814,,8859785,8859785,8859785,8859785,,2018
40031849,F9400,020,804,48349,,230100,,101624,101624,101624,101624,,2018
40031849,F9400,020,100,107731,,138534,,235811,235811,235811,235811,,2018
40031849,F9400,020,642,8164,,237686,,117395,117395,117395,117395,,2018
40031849,F9400,020,643,419164,,1048973,,1161188,1161188,1161188,1161188,,2018
40031849,F9400,020,792,198362,,1080989,,470288,470288,470288,470288,,2018
40031849,F9400,020,,781770,,2736282,,2086306,2086306,2086306,2086306,,2018
40031849,F9400,010,,781770,,2736282,,2086306,2086306,2086306,2086306,,2018
38823885,F9400,030,112,701213,,457194,,1130601,1130601,1130601,1130601,,2018
38823885,F9400,030,,701213,,457194,,1130601,1130601,1130601,1130601,,2018
38823885,F9400,010,,701213,,457194,,1130601,1130601,1130601,1130601,,2018
40427429,F9400,080,616,814424,,59976,,93566,93566,93566,93566,,2018
40427429,F9400,080,,814424,,59976,,93566,93566,93566,93566,,2018
40427429,F9400,070,,814424,,59976,,93566,93566,93566,93566,,2018
40427429,F9400,020,616,,,2341660,,2252004,2252004,2252004,2252004,,2018
40427429,F9400,020,,,,2341660,,2252004,2252004,2252004,2252004,,2018
40427429,F9400,010,,,,2341660,,2252004,2252004,2252004,2252004,,2018
41181597,F9400,090,642,,,166897,,155877,155877,155877,155877,,2018
41181597,F9400,090,,,,166897,,155877,155877,155877,155877,,2018
41181597,F9400,080,642,,,87085,,87085,87085,87085,87085,,2018
41181597,F9400,080,,,,87085,,87085,87085,87085,87085,,2018
41181597,F9400,070,,,,253982,,242962,242962,242962,242962,,2018
37724000,F9400,030,804,,,1200,,,,,,,2018
37724000,F9400,030,643,139709,141,,,138874,138874,138874,138874,,2018
37724000,F9400,030,,139709,141,1200,,138874,138874,138874,138874,,2018
37724000,F9400,020,804,,,303515,,303215,303215,303215,303215,,2018
37724000,F9400,020,643,,,830913,,821693,821693,821693,821693,,2018
37724000,F9400,020,,,,1134428,,1124908,1124908,1124908,1124908,,2018
37724000,F9400,010,,139709,141,1135628,,1263782,1263782,1263782,1263782,,2018
40154925,F9400,080,804,880297,,865298,,1745595,1745595,1745595,1745595,,2018
40154925,F9400,080,276,,,7779587,,6888200,6888200,6888200,6888200,,2018
40154925,F9400,080,616,1449606,,2248268,,2355045,2355045,2355045,2355045,,2018
40154925,F9400,080,,2329903,,10893153,,10988840,10988840,10988840,10988840,,2018
40154925,F9400,070,,2329903,,10893153,,10988840,10988840,10988840,10988840,,2018
38272899,F9400,090,643,,,13341025,,12577376,12577376,12577376,12577376,,2018
38272899,F9400,090,804,109269,,,,109269,109269,109269,109269,,2018
38272899,F9400,090,,109269,,13341025,,12686645,12686645,12686645,12686645,,2018
38272899,F9400,080,8,10770,,,,10770,10770,10770,10770,,2018
38272899,F9400,080,100,117128,,,,117128,117128,117128,117128,,2018
38272899,F9400,080,703,109111,,,,109111,109111,109111,109111,,2018
38272899,F9400,080,404,118286,,,,118286,118286,118286,118286,,2018
38272899,F9400,080,36,25074,,1488601,,1044958,1044958,1044958,1044958,,2018
38272899,F9400,080,276,2085784,,47289444,,48496320,48496320,48496320,48496320,,2018
38272899,F9400,080,428,22186,,758778,,751681,751681,751681,751681,,2018
38272899,F9400,080,807,12205,,,,12205,12205,12205,12205,,2018
38272899,F9400,080,616,148705,,,,148705,148705,148705,148705,,2018
38272899,F9400,080,191,59408,,,,59408,59408,59408,59408,,2018
38272899,F9400,080,804,3523402,,41520575,,42943339,42943339,42943339,42943339,,2018
38272899,F9400,080,,6232059,,91057398,,93811911,93811911,93811911,93811911,,2018
38272899,F9400,070,,6341328,,104398423,,106498556,106498556,106498556,106498556,,2018
38272899,F9400,030,100,,,865643,,803905,803905,803905,803905,,2018
38272899,F9400,030,643,481932,,75764,,481932,481932,481932,481932,,2018
38272899,F9400,030,276,109453,,5200309,,3906720,3906720,3906720,3906720,,2018
38272899,F9400,030,804,38860,,13678858,,13475353,13475353,13475353,13475353,,2018
38272899,F9400,030,642,73990,,6449388,,73990,73990,73990,73990,,2018
38272899,F9400,030,156,763212,,4774753,,4763538,4763538,4763538,4763538,,2018
38272899,F9400,030,,1467447,,31044715,,23505438,23505438,23505438,23505438,,2018
38272899,F9400,020,834,,,156465,,,,,,,2018
38272899,F9400,020,804,,,18529883,,18304125,18304125,18304125,18304125,,2018
38272899,F9400,020,642,1219579,,81985672,,80072303,80072303,80072303,80072303,,2018
38272899,F9400,020,112,6908124,,22463497,,20457346,20457346,20457346,20457346,,2018
38272899,F9400,020,,8127703,,123135517,,118833774,118833774,118833774,118833774,,2018
38272899,F9400,010,,9595150,,154180232,,142339212,142339212,142339212,142339212,,2018
15801763,F9400,090,643,,522518,136080,,658598,658598,658598,658598,,2018
15801763,F9400,090,,,522518,136080,,658598,658598,658598,658598,,2018
15801763,F9400,080,643,,33150,,,,,,,,2018
15801763,F9400,080,,,33150,,,,,,,,2018
15801763,F9400,070,,,555668,136080,,658598,658598,658598,658598,,2018
15801763,F9400,020,246,,,762589,,,,,,,2018
15801763,F9400,020,276,,99755,,,1597,1597,1597,1597,,2018
15801763,F9400,020,642,,85340,,,5694,5694,5694,5694,,2018
15801763,F9400,020,,,185095,762589,,7291,7291,7291,7291,,2018
15801763,F9400,010,,,185095,762589,,7291,7291,7291,7291,,2018
40030011,F9400,090,643,,,142156,,,,,,,2018
40030011,F9400,090,380,61230,,179615,,158856,158856,158856,158856,,2018
40030011,F9400,090,,61230,,321771,,158856,158856,158856,158856,,2018
40030011,F9400,080,642,883525,,2013678,,2212794,2212794,2212794,2212794,,2018
40030011,F9400,080,,883525,,2013678,,2212794,2212794,2212794,2212794,,2018
40030011,F9400,070,,944755,,2335449,,2371650,2371650,2371650,2371650,,2018
40030011,F9400,030,643,8851,,81117,,63587,63587,63587,63587,,2018
40030011,F9400,030,,8851,,81117,,63587,63587,63587,63587,,2018
40030011,F9400,020,756,104311,,708099,,623900,623900,623900,623900,,2018
40030011,F9400,020,643,166465,,2359683,,2237268,2237268,2237268,2237268,,2018
40030011,F9400,020,380,512338,,8873221,,8588120,8588120,8588120,8588120,,2018
40030011,F9400,020,,783114,,11941003,,11449288,11449288,11449288,11449288,,2018
40030011,F9400,010,,791965,,12022120,,11512875,11512875,11512875,11512875,,2018
41089650,F9400,080,792,,,245589,,246048,246048,246048,246048,,2018
41089650,F9400,080,,,,245589,,246048,246048,246048,246048,,2018
41089650,F9400,070,,,,245589,,246048,246048,246048,246048,,2018
41089650,F9400,030,792,,,250671,,246048,246048,246048,246048,,2018
41089650,F9400,030,,,,250671,,246048,246048,246048,246048,,2018
41089650,F9400,010,,,,250671,,246048,246048,246048,246048,,2018
20473284,F9400,090,643,,,484476,,,,,,,2018
20473284,F9400,090,276,279207,,,,279207,279207,279207,279207,,2018
20473284,F9400,090,,279207,,484476,,279207,279207,279207,279207,,2018
20473284,F9400,070,,279207,,484476,,279207,279207,279207,279207,,2018
20473284,F9400,030,348,59710,,65096,,,,,,,2018
20473284,F9400,030,276,4881,,10499,,,,,,,2018
20473284,F9400,030,643,732,,3474,,,,,,,2018
20473284,F9400,030,,65323,,79069,,,,,,,2018
20473284,F9400,020,348,74496,,60295,,133776,133776,133776,133776,,2018
20473284,F9400,020,276,239541,,2230790,,2364301,2364301,2364301,2364301,,2018
20473284,F9400,020,804,6123,,,,5833,5833,5833,5833,,2018
40547369,F9400,090,642,,,20336,,,,,,,2018
40547369,F9400,090,643,3670,,,,3670,3670,3670,3670,,2018
40547369,F9400,090,705,,,1952,,,,,,,2018
40547369,F9400,090,,3670,,22288,,3670,3670,3670,3670,,2018
40547369,F9400,070,,3670,,22288,,3670,3670,3670,3670,,2018
40547369,F9400,010,,,,11527,,,,,,,2018
40547369,F9400,020,705,,,4412,,,,,,,2018
40547369,F9400,020,124,,,6814,,,,,,,2018
40547369,F9400,020,643,,,301,,,,,,,2018
40547369,F9400,020,,,,11527,,,,,,,2018
41259276,F9400,010,,,,292956,,77905,77905,77905,77905,,2018
41259276,F9400,020,643,,,292956,,77905,77905,77905,77905,,2018
41259276,F9400,020,,,,292956,,77905,77905,77905,77905,,2018
20473284,F9400,020,756,,,529814,,449541,449541,449541,449541,,2018
20473284,F9400,020,51,225529,,42615,,265908,265908,265908,265908,,2018
20473284,F9400,020,380,4516711,,13148249,,11267658,11267658,11267658,11267658,,2018
20473284,F9400,020,642,1897452,,5232124,,5132861,5132861,5132861,5132861,,2018
20473284,F9400,020,643,283386,,4119272,,4207711,4207711,4207711,4207711,,2018
20473284,F9400,020,,7243238,,25363159,,23827589,23827589,23827589,23827589,,2018
20473284,F9400,010,,7308561,,25442228,,23827589,23827589,23827589,23827589,,2018
2930163,F9400,020,643,,20410,25541,,25541,25541,25541,25541,,2018
2930163,F9400,020,642,337886,,3790572,,3848451,3848451,3848451,3848451,,2018
2930163,F9400,020,,337886,20410,3816113,,3873992,3873992,3873992,3873992,,2018
2930163,F9400,010,,337886,20410,3816113,,3873992,3873992,3873992,3873992,,2018
40825986,F9400,080,642,,,4493909,,4507680,4507680,4507680,4507680,,2018
40825986,F9400,080,,,,4493909,,4507680,4507680,4507680,4507680,,2018
40825986,F9400,070,,,,4493909,,4507680,4507680,4507680,4507680,,2018
40825986,F9400,020,642,2351894,,42906492,,43833967,43833967,43833967,43833967,,2018
40825986,F9400,020,,2351894,,42906492,,43833967,43833967,43833967,43833967,,2018
40825986,F9400,010,,2351894,,42906492,,43833967,43833967,43833967,43833967,,2018
15822618,F9400,030,156,,44,,,,,,,,2018
15822618,F9400,030,,,44,,,,,,,,2018
15822618,F9400,010,,,44,,,,,,,,2018
40948938,F9400,090,642,,,698294,,472453,472453,472453,472453,,2018
40948938,F9400,090,,,,698294,,472453,472453,472453,472453,,2018
40948938,F9400,080,642,,,642427,,299743,299743,299743,299743,,2018
40948938,F9400,080,,,,642427,,299743,299743,299743,299743,,2018
40948938,F9400,070,,,,1340721,,772196,772196,772196,772196,,2018
40948938,F9400,020,642,,,1300590,,1300590,1300590,1300590,1300590,,2018
40948938,F9400,020,643,,,2289174,,1963169,1963169,1963169,1963169,,2018
40948938,F9400,020,,,,3589764,,3263759,3263759,3263759,3263759,,2018
40948938,F9400,010,,,,3589764,,3263759,3263759,3263759,3263759,,2018
40361297,F9400,110,703,,,439965,,441718,441718,441718,441718,,2018
40361297,F9400,110,642,14389893,85628,106783375,,96145329,96145329,96145329,96145329,,2018
40361297,F9400,110,688,38505,,296181,,271001,271001,271001,271001,,2018
40361297,F9400,110,276,76779321,750708,117850333,,67437358,67437358,67437358,67437358,,2018
40361297,F9400,110,,91207719,836336,225369854,,164295406,164295406,164295406,164295406,,2018
40361297,F9400,100,276,245508931,,222983631,,250176369,250176369,250176369,250176369,,2018
40361297,F9400,100,,245508931,,222983631,,250176369,250176369,250176369,250176369,,2018
40361297,F9400,070,,336716650,836336,448353485,,414471775,414471775,414471775,414471775,,2018
40361297,F9400,060,688,363983,,737725,,1100966,1100966,1100966,1100966,,2018
40361297,F9400,060,156,53772,,,,,,,,,2018
40361297,F9400,060,276,33576254,,1256398791,,1067331010,1067331010,1067331010,1067331010,,2018
40361297,F9400,060,642,5595678,,11943522,,17469259,17469259,17469259,17469259,,2018
40361297,F9400,060,703,2102,,,,2290,2290,2290,2290,,2018
40361297,F9400,060,807,,,781,,752,752,752,752,,2018
40361297,F9400,060,818,11375,,,,,,,,,2018
40361297,F9400,060,,39603164,,1269080819,,1085904277,1085904277,1085904277,1085904277,,2018
40361297,F9400,030,642,524633,,,,499644,499644,499644,499644,,2018
40361297,F9400,030,,524633,,,,499644,499644,499644,499644,,2018
40361297,F9400,010,,40127797,,1269080819,,1086403921,1086403921,1086403921,1086403921,,2018
40139854,F9400,020,528,,,329920,,,,,,,2018
40139854,F9400,020,,,,329920,,,,,,,2018
40139854,F9400,010,,,,329920,,,,,,,2018
40137341,F9400,100,826,,,8536938,,,,,,,2018
40137341,F9400,100,,,,8536938,,,,,,,2018
40137341,F9400,090,826,9404745,,,,8536938,8536938,8536938,8536938,,2018
40137341,F9400,090,,9404745,,,,8536938,8536938,8536938,8536938,,2018
40137341,F9400,070,,9404745,,8536938,,8536938,8536938,8536938,8536938,,2018
15819711,F9400,080,276,,,901469,,906140,906140,906140,906140,,2018
15819711,F9400,080,642,,,76690,,77330,77330,77330,77330,,2018
15819711,F9400,080,528,,,1442627,,1441511,1441511,1441511,1441511,,2018
15819711,F9400,080,250,,,6436,,6411,6411,6411,6411,,2018
15819711,F9400,080,380,,,120807,,121708,121708,121708,121708,,2018
15819711,F9400,080,112,,,417097,,412165,412165,412165,412165,,2018
15819711,F9400,080,643,,,157800,,157800,157800,157800,157800,,2018
15819711,F9400,080,,,,3122926,,3123065,3123065,3123065,3123065,,2018
15819711,F9400,070,,,,3122926,,3123065,3123065,3123065,3123065,,2018
15819711,F9400,030,276,,,402117,,106887,106887,106887,106887,,2018
15819711,F9400,030,,,,402117,,106887,106887,106887,106887,,2018
15819711,F9400,020,642,548780,,2695812,,2492060,2492060,2492060,2492060,,2018
15819711,F9400,020,,548780,,2695812,,2492060,2492060,2492060,2492060,,2018
15819711,F9400,010,,548780,,3097929,,2598947,2598947,2598947,2598947,,2018
20207513,F9400,090,643,,,2625919,,,,,,,2018
20207513,F9400,090,,,,2625919,,,,,,,2018
20207513,F9400,070,,,,2625919,,,,,,,2018
20207513,F9400,030,643,8283,1710,,,8197,8197,8197,8197,,2018
20207513,F9400,030,,8283,1710,,,8197,8197,8197,8197,,2018
20207513,F9400,020,643,3464526,,4522818,,7274578,7274578,7274578,7274578,,2018
20207513,F9400,020,,3464526,,4522818,,7274578,7274578,7274578,7274578,,2018
20207513,F9400,010,,3472809,1710,4522818,,7282775,7282775,7282775,7282775,,2018
40352811,F9400,080,276,,,9550,,9554,9554,9554,9554,,2018
40352811,F9400,080,643,,,509133,,512737,512737,512737,512737,,2018
40352811,F9400,080,56,,,178433,,180013,180013,180013,180013,,2018
40352811,F9400,080,156,,,68233,,68590,68590,68590,68590,,2018
40352811,F9400,080,440,,,285117,,283444,283444,283444,283444,,2018
40352811,F9400,080,,,,1050466,,1054338,1054338,1054338,1054338,,2018
40352811,F9400,070,,,,1050466,,1054338,1054338,1054338,1054338,,2018
40352811,F9400,030,578,519432,,,,,,,,,2018
40352811,F9400,030,440,19529,,62820,,10245,10245,10245,10245,,2018
40352811,F9400,030,156,41998,,3171,,,,,,,2018
40352811,F9400,030,,580959,,65991,,10245,10245,10245,10245,,2018
40352811,F9400,010,,580959,,65991,,10245,10245,10245,10245,,2018
40893427,F9400,080,642,1099106,,2152161,,2704791,2704791,2704791,2704791,,2018
40893427,F9400,080,,1099106,,2152161,,2704791,2704791,2704791,2704791,,2018
40893427,F9400,070,,1099106,,2152161,,2704791,2704791,2704791,2704791,,2018
40559190,F9400,080,276,,,2011125,,1786391,1786391,1786391,1786391,,2018
40724191,F9400,080,804,,,1109865,,1106245,1106245,1106245,1106245,,2018
40724191,F9400,070,,,,1109865,,1106245,1106245,1106245,1106245,,2018
40724191,F9400,080,,,,1109865,,1106245,1106245,1106245,1106245,,2018
40794984,F9400,010,,368236,,4201589,,4404178,4404178,4404178,4404178,,2018
40794984,F9400,080,276,,,4413273,,4401963,4401963,4401963,4401963,,2018
40794984,F9400,080,,,,4413273,,4401963,4401963,4401963,4401963,,2018
40794984,F9400,070,,,,4413273,,4401963,4401963,4401963,4401963,,2018
40794984,F9400,030,276,368236,,4201589,,4404178,4404178,4404178,4404178,,2018
40794984,F9400,030,,368236,,4201589,,4404178,4404178,4404178,4404178,,2018
38356716,F9400,030,100,34478,,1384168,,1373262,1373262,1373262,1373262,,2018
38356716,F9400,030,300,12072,,31823,,,,,,,2018
38356716,F9400,030,642,281023,,494737,,712028,712028,712028,712028,,2018
38356716,F9400,030,,327573,,1910728,,2085290,2085290,2085290,2085290,,2018
38356716,F9400,010,,327573,,1910728,,2085290,2085290,2085290,2085290,,2018
5750450,F9400,090,250,,,417838,,113251,113251,113251,113251,,2018
5750450,F9400,090,860,,,562416,,554716,554716,554716,554716,,2018
5750450,F9400,090,642,,,825110,,828796,828796,828796,828796,,2018
5750450,F9400,090,348,,,30033,,29843,29843,29843,29843,,2018
5750450,F9400,090,616,,,1790,,1790,1790,1790,1790,,2018
5750450,F9400,090,,,,1837187,,1528396,1528396,1528396,1528396,,2018
5750450,F9400,080,348,,,6486,,,,,,,2018
5750450,F9400,080,804,,,4329407,,4338200,4338200,4338200,4338200,,2018
5750450,F9400,080,752,,,346307,,344435,344435,344435,344435,,2018
5750450,F9400,080,156,,,866821,,863676,863676,863676,863676,,2018
5750450,F9400,080,724,,,563805,,529103,529103,529103,529103,,2018
5750450,F9400,080,112,,,77775,,77906,77906,77906,77906,,2018
5750450,F9400,080,528,,,88189,,,,,,,2018
5750450,F9400,080,643,,,5006176,,4983154,4983154,4983154,4983154,,2018
5750450,F9400,080,642,879872,,16895455,,16494644,16494644,16494644,16494644,,2018
5750450,F9400,080,616,,,90469,,90195,90195,90195,90195,,2018
5750450,F9400,080,705,,,265532,,264673,264673,264673,264673,,2018
5750450,F9400,080,276,159268,,1446926,,1568714,1568714,1568714,1568714,,2018
5750450,F9400,080,,1039140,,29983348,,29554700,29554700,29554700,29554700,,2018
5750450,F9400,070,,1039140,,31820535,,31083096,31083096,31083096,31083096,,2018
