KEYID,SECTOR,NSTR,GR1,GR2,GR3,GR4,GR5,GR6,GR7,GR8,XFILES,ANUL
40168643,F7000,550,34482,20210,,,11064,23418,14038,,,2018
40168778,F7000,500,66608,48592,,,32546,34062,23205,,,2018
40168778,F7000,530,66608,48592,,,32546,34062,23205,,,2018
40168927,F7000,300,2692764,,,,2692764,,,,,2018
40168927,F7000,400,64520,,,84205,,148725,,,,2018
40168927,F7000,500,961711,204418,,4418346,,5380057,323206,,,2018
40168927,F7000,510,481305,36084,,4360413,,4841718,83390,,,2018
40168927,F7000,530,259221,115449,,57933,,317154,150059,,,2018
40168927,F7000,540,221185,52885,,,,221185,89757,,,2018
40169358,F7000,200,,,,3705,,3705,917,,,2018
40169358,F7000,210,,,,3705,,3705,917,,,2018
40169358,F7000,500,25218,8989,,333797,,359015,46931,,,2018
40169358,F7000,530,25218,8989,,127797,,153015,27178,,,2018
40169358,F7000,531,,,,69783,,69783,13186,,,2018
40169358,F7000,540,,,,206000,,206000,19753,,,2018
40169453,F7000,300,,,,26474,,26474,,,,2018
40169453,F7000,400,147287,,,,,147287,,,,2018
40169453,F7000,500,2002154,117434,,72793,,2074947,178727,,,2018
40169453,F7000,510,1897927,99983,,,,1897927,143787,,,2018
40169453,F7000,530,104227,17451,,72793,,177020,34940,,,2018
40169513,F7000,500,2303923,1297439,,,,2303923,1306039,,,2018
40169513,F7000,530,1052743,1044143,,,,1052743,1052743,,,2018
40169513,F7000,540,1251180,253296,,,,1251180,253296,,,2018
40169812,F7000,200,,,,7404,,7404,370,,,2018
40169812,F7000,220,,,,7404,,7404,370,,,2018
40169812,F7000,400,471400,,,,,471400,,,,2018
40169812,F7000,500,3181018,381258,,313267,,3494285,500223,,,2018
40169812,F7000,510,3158764,368304,,,,3158764,458559,,,2018
40169812,F7000,530,,,,313267,,313267,27566,,,2018
40169812,F7000,590,22254,12954,,,,22254,14098,,,2018
40170143,F7000,500,1480608,1418856,,,59765,1420843,1402756,,,2018
40170143,F7000,530,1480608,1418856,,,59765,1420843,1402756,,,2018
40170232,F7000,200,17266,11031,,,,17266,16786,,,2018
40170232,F7000,230,17266,11031,,,,17266,16786,,,2018
40170232,F7000,500,1133926,384724,,,3390,1130536,468553,,,2018
40170232,F7000,510,630879,205497,,,,630879,305879,,,2018
40170232,F7000,530,503047,179227,,,3390,499657,162674,,,2018
40170404,F7000,200,1658,325,,,,1658,325,,,2018
40170404,F7000,220,1658,325,,,,1658,325,,,2018
40170404,F7000,500,36768,23886,,,,36768,25684,,,2018
40170404,F7000,530,27948,23004,,,,27948,23920,,,2018
40170404,F7000,531,6614,,,,,6614,916,,,2018
40170404,F7000,550,8820,882,,,,8820,1764,,,2018
40170427,F7000,200,3907,2906,,679,3907,679,679,,,2018
40170427,F7000,220,3907,2906,,679,3907,679,679,,,2018
40170427,F7000,500,88900,88322,,,86900,2000,1622,,,2018
40170427,F7000,530,32620,32620,,,32620,,,,,2018
40170427,F7000,590,56280,55702,,,54280,2000,1622,,,2018
40170752,F7000,200,17903,7714,,,,17903,9901,,,2018
40170752,F7000,220,4070,1632,,,,4070,2282,,,2018
40170752,F7000,230,13833,6082,,,,13833,7619,,,2018
40170752,F7000,300,,,,188860,,188860,,,,2018
40170752,F7000,500,457165,385046,0,39031,,496196,413696,,,2018
40170752,F7000,530,107461,68854,,39031,,146492,87356,,,2018
40170752,F7000,590,349704,316192,,,,349704,326340,,,2018
40170781,F7000,200,1576,1576,,,1576,,,,,2018
40170781,F7000,500,673178,667225,0,,,673178,670447,0,,2018
40170781,F7000,530,673178,667225,,,,673178,670447,,,2018
40170858,F7000,200,3250,1185,,,,3250,1591,,,2018
40170858,F7000,220,3250,1185,,,,3250,1591,,,2018
40170858,F7000,500,1029536,978921,,,,1029536,978921,,,2018
40170858,F7000,530,12273,12023,,,,12273,12023,,,2018
40170858,F7000,531,12273,12023,,,,12273,12023,,,2018
40170858,F7000,540,1017263,966898,,,,1017263,966898,,,2018
40171088,F7000,400,,,,5000,,5000,,,,2018
40171088,F7000,700,5000,,,,5000,,,,,2018
40171131,F7000,500,62753,17293,,24417,,87170,27245,,,2018
40171131,F7000,540,,,,8000,,8000,800,,,2018
40171131,F7000,590,62753,17293,,16417,,79170,26445,,,2018
40171148,F7000,200,69683,62246,,,,69683,67495,,,2018
40171148,F7000,230,69683,62246,,,,69683,67495,,,2018
40171148,F7000,300,,,,2382338,,2382338,,,,2018
40171148,F7000,500,4071055,1280880,,875403,425385,4521073,1474028,,,2018
40171148,F7000,510,2513011,272243,,,,2513011,523544,,,2018
40171148,F7000,530,1291169,741762,,392263,158510,1524922,937065,,,2018
40171148,F7000,540,266875,266875,,483140,266875,483140,13419,,,2018
40171467,F7000,200,8890,3939,,,,8890,4585,,,2018
40171467,F7000,210,5973,1022,,,,5973,1668,,,2018
40171467,F7000,230,2917,2917,,,,2917,2917,,,2018
40171467,F7000,300,6259859,,,166395,,6426254,,,,2018
40171467,F7000,500,555570,340745,,97644,25474,627740,388487,,,2018
40171467,F7000,530,108289,84894,,38832,9774,137347,89776,,,2018
40171467,F7000,531,108289,84894,,38832,9774,137347,89776,,,2018
40171467,F7000,590,447281,255851,,58812,15700,490393,298711,,,2018
40172024,F7000,400,319470,,,,,319470,,,,2018
40172024,F7000,500,1120645,388806,,133498,,1254143,554386,,,2018
40172024,F7000,510,151537,69286,,95384,,246921,77991,,,2018
40172024,F7000,530,155778,97946,,11581,,167359,106972,,,2018
40172024,F7000,531,38951,30268,,,,38951,27094,,,2018
40172024,F7000,540,794416,202660,,,,794416,349498,,,2018
40172024,F7000,550,,,,8333,,8333,0,,,2018
40172024,F7000,590,18914,18914,,18200,,37114,19925,,,2018
40172188,F7000,300,830024,,,539239,,1369263,,,,2018
40172188,F7000,400,1610351,,,,,1610351,,,,2018
40172188,F7000,500,7367619,1067320,,961914,1029955,7299578,1303313,,,2018
40172188,F7000,510,4470572,303552,,,,4470572,431427,,,2018
40172188,F7000,520,473843,122855,,,,473843,146548,,,2018
40172188,F7000,530,1393249,567323,,73914,,1467163,704189,,,2018
40172188,F7000,540,1029955,73590,,888000,1029955,888000,21149,,,2018
40172343,F7000,100,9692,,,4276,,13968,,,,2018
40172343,F7000,200,21639,7993,,,,21639,10663,,,2018
40172343,F7000,210,16572,5038,,,,16572,6695,,,2018
40172343,F7000,230,5067,2955,,,,5067,3968,,,2018
40172343,F7000,300,,,,48249,48249,,,,,2018
40172343,F7000,500,2301114,1146375,,48249,640333,1709030,756658,,,2018
40172343,F7000,530,85898,37408,,20499,,106397,49008,,,2018
40172343,F7000,531,4658,4192,,,,4658,4192,,,2018
40172343,F7000,540,2138729,1043240,,,640333,1498396,637402,,,2018
40172343,F7000,590,76487,65727,,27750,,104237,70248,,,2018
40172350,F7000,100,107883,,,98750,167347,39286,,,,2018
40172350,F7000,500,,,,98750,,98750,5878,,,2018
40172350,F7000,540,,,,98750,,98750,5878,,,2018
40172834,F7000,200,3250,3250,,,,3250,3250,,,2018
40172834,F7000,230,3250,3250,,,,3250,3250,,,2018
40172834,F7000,500,181950,171606,,,,181950,171606,,,2018
40172834,F7000,530,181950,171606,,,,181950,171606,,,2018
40172863,F7000,200,7550,6313,,,,7550,7068,,,2018
40172863,F7000,220,7550,6313,,,,7550,7068,,,2018
40172863,F7000,400,91568,,,,,91568,,,,2018
40172863,F7000,500,7615630,1564018,,1542409,73770,9084269,1882546,,,2018
40172863,F7000,510,5821846,810133,,300000,,6121846,1100392,,,2018
40172863,F7000,520,462215,53422,,32633,,494848,81438,,,2018
40172863,F7000,530,445937,420958,,6083,58162,393858,389952,,,2018
40172863,F7000,540,642357,97400,,1079580,,1721937,135496,,,2018
40172863,F7000,590,243275,182105,,124113,15608,351780,175268,,,2018
40172917,F7000,200,11117,10822,,2166,,13283,11514,,,2018
40172917,F7000,230,11117,10822,,2166,,13283,11514,,,2018
40172917,F7000,500,1652792,1387728,,669009,0,2321801,1409700,,,2018
40172917,F7000,530,1615044,1355351,,669009,,2284053,1374088,,,2018
40172917,F7000,590,37748,32377,,,,37748,35612,,,2018
40173265,F7000,200,7320,368,,,,7320,368,,,2018
40173265,F7000,210,7320,368,,,,7320,368,,,2018
40173265,F7000,500,900458,146912,,,,900458,146912,,,2018
40173265,F7000,530,900458,146912,,,,900458,146912,,,2018
40173354,F7000,200,7980,6409,,,,7980,7059,,,2018
40173354,F7000,220,7980,6409,,,,7980,7059,,,2018
40173354,F7000,500,118279,116229,,,,118279,116229,,,2018
40173354,F7000,530,118279,116229,,,,118279,116229,,,2018
40173561,F7000,200,29072,24545,,34836,,63908,25844,,,2018
40173561,F7000,210,29072,24545,,34836,,63908,25844,,,2018
40173561,F7000,500,101853,101853,,,,101853,101853,,,2018
40173561,F7000,590,101853,101853,,,,101853,101853,,,2018
40173638,F7000,100,75191,74841,,,75191,,,,,2018
40173638,F7000,200,56425,56425,,,25703,30722,30722,,,2018
40173638,F7000,230,56425,56425,,,25703,30722,30722,,,2018
40173638,F7000,300,,,,143007,81500,61507,,,,2018
40173638,F7000,400,3977100,,,,,3977100,,,,2018
40173638,F7000,500,48021880,10561503,,7740492,6789169,48973203,12497960,,,2018
40173638,F7000,510,36880894,4433031,,278625,,37159519,5438212,,,2018
40173638,F7000,520,70228,34988,,,,70228,41235,,,2018
40173638,F7000,530,4265533,3016105,,200430,,4465963,3314425,,,2018
40173638,F7000,540,186725,64465,,,,186725,91140,,,2018
40173638,F7000,570,,,,7198421,1615207,5583214,2397922,,,2018
40173638,F7000,590,6618500,3012914,,63016,5173962,1507554,1215026,,,2018
40173673,F7000,200,5750,4124,813,,,5750,5424,163,,2018
40173673,F7000,220,5750,4124,813,,,5750,5424,163,,2018
40173673,F7000,400,2331910,,0,300356,,2632266,,0,,2018
40173673,F7000,500,2874691,2504171,185260,6667,,2881358,2546864,167247,,2018
40173673,F7000,520,187013,187013,0,,,187013,187013,0,,2018
40173673,F7000,530,2687678,2317158,185260,6667,,2694345,2359851,167247,,2018
40173874,F7000,100,45255,,,54235,85942,13548,,,,2018
40173874,F7000,200,124455,94098,,85942,,210397,117673,,,2018
40173874,F7000,210,7474,5931,,,,7474,6635,,,2018
40173874,F7000,230,116981,88167,,85942,,202923,111038,,,2018
40173874,F7000,300,155980,,,7305436,7305436,155980,,,,2018
40173874,F7000,500,6578484,2560875,,7447057,130798,13894743,4026711,,,2018
40173874,F7000,520,,,,100814,,100814,819,,,2018
40173874,F7000,530,5729259,2346562,,7315393,126728,12917924,3698553,,,2018
40173874,F7000,531,160635,51706,,152345,8167,304813,112596,,,2018
40173874,F7000,540,746976,151394,,20000,,766976,258763,,,2018
40173874,F7000,590,102249,62919,,10850,4070,109029,68576,,,2018
40173992,F7000,200,22151,19281,,542,,22693,21141,,,2018
40173992,F7000,230,4000,4000,,542,,4542,4045,,,2018
40173992,F7000,400,53538,,,,,53538,,,,2018
40173992,F7000,500,6958380,4004369,,18541,129322,6847599,4429041,,,2018
40173992,F7000,510,1854680,906785,,,,1854680,1115574,,,2018
40173992,F7000,520,700430,114354,,,,700430,243599,,,2018
40173992,F7000,530,4262115,2907921,,9083,,4271198,3058035,,,2018
40173992,F7000,531,12811,12811,,,,12811,12811,,,2018
40173992,F7000,540,129322,63476,,,129322,,,,,2018
40173992,F7000,590,11833,11833,,9458,,21291,11833,,,2018
40174187,F7000,200,9000,7496,,,,9000,8675,,,2018
40174187,F7000,220,9000,7496,,,,9000,8675,,,2018
40174187,F7000,500,3310958,2002920,,94791,,3405749,2394581,,,2018
40174187,F7000,520,542886,413752,,,,542886,491330,,,2018
40174187,F7000,530,1262915,551913,,94791,,1357706,650909,,,2018
40174187,F7000,531,1262915,551913,,94791,,1357706,650909,,,2018
40174187,F7000,540,1505157,1037255,,,,1505157,1252342,,,2018
40174307,F7000,200,4414,0,,,4414,0,0,,,2018
40174307,F7000,230,4414,,,,4414,,,,,2018
40174307,F7000,500,36236,28679,,,36236,0,0,,,2018
40174307,F7000,590,36236,28679,,,36236,,,,,2018
40174419,F7000,200,5050,3666,,,,5050,3666,,,2018
40174419,F7000,500,33206,32920,,,,33206,32920,0,,2018
40174419,F7000,530,33206,32920,,,,33206,32920,,,2018
40174738,F7000,500,763566,140062,,,,763566,94965,,,2018
40174738,F7000,530,763566,140062,,,,763566,94965,,,2018
40174786,F7000,100,,,,17418,,17418,,,,2018
40174786,F7000,200,76911,69974,,,,76911,72966,,,2018
40174786,F7000,230,76911,69974,,,,76911,72966,,,2018
40174786,F7000,300,,,,14742,,14742,,,,2018
40174786,F7000,400,785584,,,,,785584,,,,2018
40174786,F7000,500,10146201,3392064,,,,10146201,4230064,,,2018
40174786,F7000,510,2230176,267978,,,,2230176,317537,,,2018
40174786,F7000,530,82718,72089,,,,82718,76686,,,2018
40174786,F7000,531,82718,72089,,,,82718,76686,,,2018
40174786,F7000,540,7719876,2944088,,,,7719876,3722410,,,2018
40174786,F7000,590,113431,107909,,,,113431,113431,,,2018
40174786,F7000,700,12468752,794868,,,,12468752,1057267,,,2018
40174827,F7000,200,30846,27705,,,6500,24346,24346,,,2018
40174827,F7000,210,978,978,,,,978,978,,,2018
40174827,F7000,220,11375,8234,,,6500,4875,4875,,,2018
40174827,F7000,230,18493,18493,,,,18493,18493,,,2018
40174827,F7000,500,832293,832293,,93750,14238,911805,821707,,,2018
40174827,F7000,530,71382,71382,,7916,4158,75140,68014,,,2018
40174827,F7000,531,6883,6883,,,,6883,6883,,,2018
40174827,F7000,540,745216,745216,,85834,10080,820970,737998,,,2018
40174827,F7000,590,15695,15695,,,,15695,15695,,,2018
40174922,F7000,500,80605,26489,,448121,,528726,114782,,,2018
40174922,F7000,590,80605,26489,,448121,,528726,114782,,,2018
40174922,F7000,700,7784786,3576143,,,428401,7356385,3576143,,,2018
40175138,F7000,300,10604,,,123373,36599,97378,,,,2018
40175138,F7000,500,398035,68340,,2124599,,2522634,174444,,,2018
40175138,F7000,510,,,,2020000,,2020000,27047,,,2018
40175138,F7000,530,,,,18000,,18000,1935,,,2018
40175138,F7000,540,313000,42936,,50000,,363000,104260,,,2018
40175138,F7000,590,85035,25404,,36599,,121634,41202,,,2018
40175264,F7000,200,6991,2073,,,3250,3741,1621,,,2018
40175264,F7000,220,6991,2073,,,3250,3741,1621,,,2018
40175264,F7000,500,172223,112363,,,,172223,116304,,,2018
40175264,F7000,510,78806,18946,,,,78806,22887,,,2018
40175264,F7000,530,87153,87153,,,,87153,87153,,,2018
40175264,F7000,590,6264,6264,,,,6264,6264,,,2018
40175577,F7000,500,1106642,847081,,,,1106642,869338,,,2018
40175577,F7000,510,6170,6170,,,,6170,6170,,,2018
40175577,F7000,520,321874,128749,,,,321874,144842,,,2018
40175577,F7000,530,771758,705322,,,,771758,711486,,,2018
40175577,F7000,540,6840,6840,,,,6840,6840,,,2018
40175596,F7000,200,52048,9102,,,,52048,20860,,,2018
40175596,F7000,220,52048,9102,,,,52048,20860,,,2018
40175596,F7000,300,1168198,,,,1168198,,,,,2018
40175596,F7000,400,5277,,,,,5277,,,,2018
40175596,F7000,500,1304200,612750,38281,1497058,290813,2510445,1126605,,,2018
40175596,F7000,510,500000,,,29700,,529700,14188,,,2018
40175596,F7000,530,,,,1467358,290813,1176545,308217,,,2018
40175596,F7000,540,804200,612750,38281,,,804200,804200,,,2018
40175695,F7000,200,6075,3756,,4583,,10658,5358,,,2018
40175695,F7000,220,6075,3756,,,,6075,4212,,,2018
40175695,F7000,230,,,,4583,,4583,1146,,,2018
40175695,F7000,500,4374283,2408253,,2415033,,6789316,3100273,,,2018
40175695,F7000,510,596750,318136,,,,596750,419450,,,2018
40175695,F7000,520,,,,9254,,9254,1028,,,2018
40175695,F7000,530,40833,12945,,41085,,81918,20947,,,2018
40175695,F7000,540,3515135,1993823,,2284897,,5800032,2533637,,,2018
40175695,F7000,550,,,,37590,,37590,3089,,,2018
40175695,F7000,590,221565,83349,,42207,,263772,122122,,,2018
40175732,F7000,500,382876,137572,,,,382876,146200,,,2018
40175732,F7000,510,381876,137247,,,,381876,145550,,,2018
40175732,F7000,520,1000,325,,,,1000,650,,,2018
40176157,F7000,400,4654,,,,,4654,,,,2018
40176157,F7000,500,2516744,773030,,224837,224837,2516744,839532,,,2018
40176157,F7000,510,2291907,773030,,224837,,2516744,839532,,,2018
40176157,F7000,590,224837,,,,224837,,,,,2018
40176460,F7000,400,808567,,,,,808567,,,,2018
40176460,F7000,500,4333198,2791427,,202390,729383,3806205,2667371,,,2018
40176460,F7000,510,76333,3622,,,,76333,11255,,,2018
40176460,F7000,530,10404,5647,,8549,,18953,8045,,,2018
40176460,F7000,540,4172902,2723682,,193841,729383,3637360,2582985,,,2018
40176460,F7000,590,73559,58476,,,,73559,65086,,,2018
40176737,F7000,400,,,,8583,,8583,,,,2018
40176737,F7000,500,2036748,381050,,,,2036748,558200,,,2018
40176737,F7000,510,398098,,,,,398098,29716,,,2018
40176737,F7000,530,1091133,290724,,,,1091133,424013,,,2018
40176737,F7000,540,448583,78351,,,,448583,89716,,,2018
40176737,F7000,550,98934,11975,,,,98934,14755,,,2018
40176819,F7000,500,2715,905,,,2715,,,,,2018
40176819,F7000,530,2715,905,,,2715,,,,,2018
40176921,F7000,200,5250,4628,,,,5250,4628,,,2018
40176921,F7000,300,1475791,,,,,1475791,,,,2018
40176921,F7000,400,7548000,,,,,7548000,,,,2018
40176921,F7000,500,4917887,203212,,,,4917887,203212,,,2018
40176921,F7000,520,4731839,127649,,,,4731839,127649,,,2018
40176921,F7000,530,7531,3059,,,,7531,3059,,,2018
40176921,F7000,540,178517,72504,,,,178517,72504,,,2018
40177027,F7000,500,985144,500253,,11550,,996694,590645,,,2018
40177027,F7000,510,94460,4556,,,,94460,8862,,,2018
40177027,F7000,530,890684,495697,,11550,,902234,581783,,,2018
40177056,F7000,400,360106,,,240000,,600106,,,,2018
40177056,F7000,500,3501239,1429211,,624215,608580,3516874,1706199,,,2018
40177056,F7000,510,358224,63517,,,,358224,75338,,,2018
40177056,F7000,530,2334899,1004558,,624215,608580,2350534,1220020,,,2018
40177056,F7000,540,62900,62900,,,,62900,62900,,,2018
40177056,F7000,590,745216,298236,,,,745216,347941,,,2018
40177139,F7000,500,1068012,324712,,38874,148367,958519,401235,,,2018
40177139,F7000,520,691115,153576,,,,691115,191976,,,2018
40177139,F7000,530,79456,28148,,38874,12670,105660,73562,,,2018
40177139,F7000,540,291322,142988,,,135697,155625,135697,,,2018
40177139,F7000,550,6119,,,,,6119,,,,2018
40177286,F7000,300,21864,,,,,21864,,,,2018
40177286,F7000,500,1398489,346332,,10500,,1408989,371594,,,2018
40177286,F7000,520,1398489,346332,,10500,,1408989,371594,,,2018
40177317,F7000,500,51048,15672,,,,51048,16752,,,2018
40177317,F7000,510,51048,15672,,,,51048,16752,,,2018
40177406,F7000,500,140167,50279,,,,140167,58536,,,2018
40177406,F7000,530,140167,50279,,,,140167,58536,,,2018
40177501,F7000,500,362900,226503,,,,362900,235575,,,2018
40177501,F7000,530,362900,226503,,,,362900,235575,,,2018
40177659,F7000,500,231733,151767,,166667,,398400,,213914,,2018
40177659,F7000,510,151833,71867,,,,151833,,84014,,2018
40177659,F7000,530,79900,79900,,166667,,246567,,129900,,2018
40178015,F7000,200,3250,1800,,,,3250,2880,,,2018
40178015,F7000,220,3250,180,,,,3250,2880,,,2018
40178015,F7000,300,385659,,,288814,,674473,,,,2018
40178015,F7000,400,41296,,,,,41296,,,,2018
40178015,F7000,500,1000861,226796,,325513,20580,1305794,318185,,,2018
40178015,F7000,530,655553,137599,,7328,,662881,183477,,,2018
40178015,F7000,540,345308,89197,,318185,20580,642913,134708,,,2018
40178038,F7000,500,6684374,2389255,,1674533,10002,8348905,3119170,,,2018
40178038,F7000,530,6464971,2378303,,1674533,10002,8129502,3093532,,,2018
40178038,F7000,540,205085,4884,,,,205085,19240,,,2018
40178038,F7000,590,14318,6068,,,,14318,6398,,,2018
40178239,F7000,300,,,,122128,,122128,,,,2018
40178239,F7000,400,1371485,,,,,1371485,,,,2018
40178239,F7000,500,155678,13498,,11516,,167194,38760,,,2018
40178239,F7000,520,86508,2884,,,,86508,20185,,,2018
40178239,F7000,550,69170,10614,,11516,,80686,18575,,,2018
40178239,F7000,700,6932644,229149,,,,6932644,402466,,,2018
40178251,F7000,200,3250,1947,,,,3250,2597,,,2018
40178251,F7000,220,3250,1947,,,,3250,2597,,,2018
40178251,F7000,500,562781,500705,,1333,,564114,500705,,,2018
40178251,F7000,530,562781,500705,,1333,,564114,500705,,,2018
40178311,F7000,500,68240,14628,,0,,68240,17308,,,2018
40178311,F7000,510,68240,14628,,,,68240,17308,,,2018
40178439,F7000,100,150000,,,,,150000,,,,2018
40178439,F7000,200,3250,1853,,,,3250,2503,,,2018
40178439,F7000,220,3250,1853,,,,3250,2503,,,2018
40178439,F7000,300,,,,241580,,241580,,,,2018
40178439,F7000,500,723234,390451,,455917,550788,628363,156819,,,2018
40178439,F7000,530,149446,59617,,208417,,357863,117090,,,2018
40178439,F7000,540,573788,330834,,247500,550788,270500,39729,,,2018
40178452,F7000,400,4000,,,,,4000,,,,2018
40178452,F7000,500,8321953,942765,,,,8321953,1071492,,,2018
40178452,F7000,510,7518121,709530,,,,7518121,838257,,,2018
40178452,F7000,520,51529,47029,,,,51529,47029,,,2018
40178452,F7000,530,668969,175558,,,,668969,175558,,,2018
40178452,F7000,540,83334,10648,,,,83334,10648,,,2018
40178587,F7000,200,9550,7479,,3600,,13150,7279,,,2018
40178587,F7000,220,3250,3250,,,,3250,1029,,,2018
40178587,F7000,230,6300,4229,,3600,,9900,6250,,,2018
40178587,F7000,300,735892,,,234738,,970630,,,,2018
40178587,F7000,500,1231110,735850,,10000,,1241110,757846,,,2018
40178587,F7000,510,560715,193251,,,,560715,202287,,,2018
40178587,F7000,520,3515,1260,,,,3515,1436,,,2018
40178587,F7000,530,646743,523546,,,,646743,531821,,,2018
40178587,F7000,590,20137,17793,,10000,,30137,22302,,,2018
40178618,F7000,500,33523,23220,,,,33523,24060,,,2018
40178618,F7000,510,20983,10680,,,,20983,11520,,,2018
40178618,F7000,530,12540,12540,,,,12540,12540,,,2018
40178624,F7000,400,332391,,,,,332391,,,,2018
40178624,F7000,500,651861,154821,,,,651861,154821,,,2018
